Feature ID	Taxon	Confidence
b413236f6a6a73c77a2271a510694369	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8996072086300059
22a66c0bbb791af874dc67b3cbf8cf5a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9543908201083046
377f40175e204c78e7e03b98b52664ba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998570603842234
f3f71913b10af074583d72ca7ffbc5c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9020746462952575
3af805c02b40113135bc870fe4913772	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7401274206414746
be1ae26980b7ccd6371aae1969ec1eac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9984743688333353
ebebaf3fc68f4c87fa1d251b88d054b6	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999976866576
f1a60b05253bfa6d2218f417b37a39ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9954280389076221
d67d62351ea739651e5cb4c39a9a460a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.8458490896694497
0cc3d7a3381b5c7da726e12f6f4ce5af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9977907102686373
812eb54ffa6a89f7b55b1ff64db3766e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8716228636279965
eea86bb88a6d8333a7599dafe2bb634d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.92608140691098
c2c942a306274cfbb6387df56182d0db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9988068421556306
253031ddb88fae4ab3dbc7f00f63e6fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9989774470311775
58882e25fd93758873c7b50652cb9e25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9999989710360673
407dbc9171074d646a57ae7312771e59	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9518648328687649
cd45453368d37db29339f4cc7fc95563	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9176952994078897
62a9dee7cf4d82840c9acb41b24687bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999991751896622
82105d58eec8c530159a6fb926b0da1b	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999984901694774
8303b8a2914dc54ad8f9dcdf4987b1c7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8874900465252686
9dc954f48b18455f7e23343959f767e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9991272940076599
b71b2327d756a92aa364b415a782627c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9999605263881582
f90ebd71882e7f12621842678eed2711	k__Bacteria	0.9996947162069508
ef10742ea07ef678dfb0184400422c4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9201052322504462
f39d5fd134ac82512868bc57bd832c63	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7981234716535691
3037b24b9f9d6c31620be6261252753f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9632267678627815
eef026f11cd4189a17477de407e09cc7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7974893623022716
f7273b5d0b7c9f269085cd6dd6a28db3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8316307729292001
2668a4fa57509c3ecff8dcf784ba84ae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998703228973153
b8c269ed0fab4308c5d3575fc6234f51	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999937669815743
16e8615bee555a5b0a1b741480a91b43	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8764422782622081
ae87636393c86884d6b4ed5e7ba5783c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9275105255886618
79753501e6bdef52b1ba8cadfc68ea1f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__	0.9990205675211137
b80df052858f131f11e335ad03180baf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9803408031996672
f50de91fdbddb0d5517d5334bec9ad67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9949438526377696
a2e5fb6302924d18ed65bb39e473cba2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.9998886620004318
982f41956f50ad39f862696f72f4165c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.7156102682489451
1c04647967aa256590819cb80652ad17	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8718386381968458
981377fbd1703443a2b8f0591ddfcf3c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999321586484438
a4f50468f3aa48c9d40810cc6f13b720	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7357209779983324
272c3cd44f6cee7451b1d7c258f5a806	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9989658939170145
39517ebd7445d298a98e3b173796eb7f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9918062336301008
906c8415bda7a1365c36e42b25f70d09	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8248701855571094
2060da8b503104c26ed546f25819f9a0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9822540306402237
26ce27f8e81e5fc8dd094ecbb04d573f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7596858564408885
b5243887a1fe31a8a5e8e9541b979e01	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999972587529643
fd2a2ff7cc2e3f44e9a11df864eee636	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999948374401
74ef6e1fcbad679ffaf5a20a5cda159d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9919328684180204
6af2b82b2bcd67fdba47617d8fac11ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9114419166668244
d07314db6f04e54f92dcc82b8911f4bc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.998964716572066
15bece8d5d3e1732b6b934a7dd6068b2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7066827356429397
01a53c1c226fbf4a6ac7a9241e0fa5bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9994229299537749
8c05c201c0de534892db0c30939882d9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9013956394679663
1369ebd5bd5597db672243edbb0e096a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8333945022759316
b992db397576fd8c691192eeb98e5706	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999805650428831
3c17ce3a3dfe47140419a66e93a74cf1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	0.9953857921854066
297410fb38328628ff33d8fc36b1cde3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8807589485790566
876e60c769786090b178e365def13655	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999959284126203
fda8c7df1c9c7bfe99c84e1e8ba3a120	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9998742607021656
aea41c13899ff443218036e9d4ae2292	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999995604837
12303aba1bbadd93e503906340b90bbf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__	0.9999952875461467
dacafa447464521723840987b2640dc5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9707967413030327
0fa7c7642f0d8029c13410890ec0c44a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__bifermentans	0.9857253715794896
cc6c8bd263ae6be9244f4a6eec3280dc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8755006640095077
b8786f5e89245324f6f400491f983748	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8691201359813364
bb7138f7b73447a3c2ae460411d02a37	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9605486665545327
d6b9af211096994e5531b24ad98f5d48	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.827496040691268
93adc3939a2e6ab9668b1dad7d45924d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9984630140759547
06781aad03a20dd691328189445400a7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9808014917765853
64cf88aa022f816b7efdd27d4fef0074	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998639987028891
05be22150b67fd8b02f0a363ea517e57	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.9065072345482146
fe223b38ea29e4ffda62ed3f88900db6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9997765024269047
6fee01fb93923eb3697a21905d31ac7e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9267094158695977
ce07bddd01dafd1af18fc685dfef0048	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999534627773
057c39247df28329c5474877e0cc490e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9954126817255623
18cff003626b3bbdded6810fe0a00f65	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9470174120984651
17597247fac5d6fe69b7e89f72fce10b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9672015448844554
4584e31854c38360462610c6b57bd6d5	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__; f__; g__; s__	0.9829075933892741
5eb09bad353f90b82065fe0c4f576daf	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	0.9195319271401899
877e835f1b851bb364e4d482f282611f	k__Bacteria	0.9335269035791512
d990c870003032b4e7d26cc8191062f6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9954816466711074
07726e0a76b8686274efc3c7d5e1d786	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9450073025339081
dfd610a2a8f3609f26251499f8b41845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9996578978648547
c15667d787112266ce7e779475aa8fd7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9787532247675732
25862b8f31ee3288d04fc096068940d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8194840906310018
571f7b128b6cfaf42284a54c73748778	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8753839962387926
a8987865ed33fc52ff1c9c4cd5b67b7f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8285161764668348
fd7a35ddf04480ab0ba8cf9f3509a94b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.9991894201739296
8653739a16253b5c9a3c07c83b500434	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.98815621218306
8266c08cdc93585d133b8bd459d6bde9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9668407218248997
0e2b52ddabe3c6519804130c0ea92ace	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9845470958787073
a6e50cd7fe2da330244c8a5c8877e75a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9972837743959492
0dda94b495a4623e65a702cc85be4147	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9071888206145803
274e9b818864de0a8129ea55a1689caa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9535500550790598
d98e686f4d67c9b6a034f6520af4e99d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7867490823209696
9d9549d1363dc7a7c1b3b1820a796728	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8989480366046806
88a705cfff9e09f3144e600caa1cf623	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7825879958834325
c39776e5c2b0e4e84cb1aa4d2c606a31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.7358866688444893
52054e64bfca7db693bd8840077748ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9196819158135537
88927bfc251e71b43853d9bdfdf72426	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999998226801476
fce895981563701cf7c7dc8cca4db403	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9977613059962633
38435686714f81d045219db46dc67935	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus; s__	0.920770452157833
692a8c28d9b07e7a4bd3e51b206badb1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9991056854826939
a6ae6d66291f63c12089b39de6d93592	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__	0.9992639343856443
797d0064b4a98edd6b231d97fd2fefd6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.795463401808517
3aa9e809961023beb42d5d0e54272e11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9847953110275376
e52e80f3c73288e910b40a330336eb14	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999992263928598
32aaf2093350109cf4f2db398ade71cb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.731645394382412
5a69f5bba3218ed1c3d21051bf3c1497	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.709813155851
0416390df94ffab42eee43b6d60f8e63	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__	0.9988518764689299
07a3e12e5f254df3517edc7c2534b02e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9253763246166333
bf38371b3b4fc4a0d55ed7516a769236	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9935101298543441
3877211cee9b047afe81ac289d6be6e1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999978512438
576edc0b77bb75dd11fcea193a13b947	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9965019163408572
6a5ffec37bfb28bbae21205878d9fa4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999176633705
00c8651e3e8e4f2f8b33408ae5e3457f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9948292632541124
ada4f21bbf47c26cac43719efb58882b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999994377501852
41b5e3567ed5c6ac5a8f5215c8ddd3c3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9941003246879146
9729d67ded487848443bea21496b6673	k__Bacteria	0.9997019902566299
ccec7276f8a92f42148ef886ae318bcb	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999996748579423
ad198127f10f0a2ecda952a52dbbad85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9995012134643229
8bb950e15954db3270efafe63b674d94	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999820049921
154ee23d1f89a252256cad806fcfc99d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999993238499213
03ad58d2ebee90eaad397908b3dbcc79	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9491484900679356
0ec29ef75be57ad73ba5a93f60d9bd83	k__Bacteria	0.9999710898385634
3d55d7a18ec198b81f1d68751be2da1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9220223581871322
2cbd4c1bdffa1515d27f2108d8b12475	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999987209599358
26a5c2b2d9dc63e1f604ac8ce5255b30	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9459759202473809
57f21e86833ac4bc477cf7d4f9e0e5af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.998956923100579
8e83b6a89e684a2d60fd32aa8b84c215	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8404634662459385
bad6ee1571b8017fc16c00ab5415b5d3	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999963211998615
0825ce411812fdabbb61f226da768ba5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999915383722
113ef149f0962245cd39a2f099ad3e34	k__Bacteria; p__Firmicutes	0.702118124156249
69e362c6e746d812e83865bd63203f15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999997736182811
b2bc9b0683e16efed6e227ded8f72ac9	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9999987471743911
b592362c821aff88e9fcce64cf8745d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9993575447917437
401eeb5abd60d08a785819872760d0eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9783727116205249
7b1941c8e89bcaaf6664858979489662	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9995318517135929
d75492ea95033dcaecd2d5707393a980	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999986548136471
412e64347ea67ef556073e3a80f6e1ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.9906291415265167
890200b4d5eb5083fc0784f4053f37cc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__	0.7973845433097544
f870da1d5bf4d72a9e6b27b039733ebd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7187813201512676
f6aeb50699f6678df17ff6817277861d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9899491633854852
9365b4f1a6733ee84b71a600cfda0f68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.8421671605324101
f909119523e4507a5b2053f60dcff74e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9831477309289689
e72ac25bce585ab59ee0762478d8e9b3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9091041166175793
56be4069f3672290d36854e44d8dde58	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9988327312720163
2e834f30edd48bc4e85916283bd8c7fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997988222731313
d8c9464c47f45c5478f9b490499aa257	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999983883887968
291e8206b71518d6e2e861ae73509d18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9999990915083435
2e29eae39021f679254bac4642f078bc	k__Bacteria	0.9454062126837809
252523ead8c3da794ade407d16ab1e49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9553994313702822
8abe14948cec32394a40726efb2a3a9e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9991487414623743
f00132b2ee693c23fa01222542522b7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9314236641885207
eb680d1cc8ca232ffd3e43d05ab5ba92	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.988490195128888
298fd949d785944cab2d2371618e9d82	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9771742343144436
51c2e9c80806be52b499b481f2ffe08f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9400080208109571
c54c17a8e91425fd70e021b12e6da85b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999990220988998
dbb7d2cd41a6edde9ae861772766fc26	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999978596179
